,K,pc,s,mu,D,beta,u1eq,u2eq,bueq,r1eq,r2eq,Weq,NumInitials,C_s,C_D,difference,y_neg_invades,y_pos_invades,x_neg_invades,x_pos_invades
429,0.0,0.841345,0.0,1.0,-1.0,1.0,0.470959,0.470959,0.058082,0.529041,0.529041,2.731557,64,0.0024139502042416,-0.0,0.0,True,True,False,True
430,0.0,0.841345,0.0,1.0,-0.8,0.0,0.47749,0.47749,0.045021,1.0,1.0,3.524034,64,0.0649485319670283,-0.0,0.0,False,False,False,True
431,0.0,0.841345,0.0,1.0,-0.8,0.25,0.476133,0.476133,0.047734,0.880967,0.880967,3.323738,64,0.0517901012960348,-0.0,0.0,True,True,False,True
432,0.0,0.841345,0.0,1.0,-0.8,0.5,0.474613,0.474613,0.050774,0.762694,0.762694,3.124721,64,0.0370800474009876,-0.0,0.0,False,False,False,True
433,0.0,0.841345,0.0,1.0,-0.8,0.75,0.4729,0.4729,0.0542,0.645325,0.645325,2.927226,64,0.0205494625599847,-0.0,0.0,True,True,False,True
434,0.0,0.841345,0.0,1.0,-0.8,1.0,0.470959,0.470959,0.058082,0.529041,0.529041,2.731557,64,0.0018713925824989,-0.0,0.0,True,True,False,True
435,0.0,0.841345,0.0,1.0,-0.6,0.0,0.47749,0.47749,0.045021,1.0,1.0,3.524034,64,0.0643315434236108,-0.0,0.0,False,False,False,True
436,0.0,0.841345,0.0,1.0,-0.6,0.25,0.476133,0.476133,0.047734,0.880967,0.880967,3.323738,64,0.0511792115670152,-0.0,0.0,True,True,False,True
437,0.0,0.841345,0.0,1.0,-0.6,0.5,0.474613,0.474613,0.050774,0.762694,0.762694,3.124721,64,0.0364818393874372,-0.0,0.0,False,False,False,True
438,0.0,0.841345,0.0,1.0,-0.6,0.75,0.4729,0.4729,0.0542,0.645325,0.645325,2.927226,64,0.0199729129738169,-0.0,0.0,True,True,False,True
439,0.0,0.841345,0.0,1.0,-0.6,1.0,0.470959,0.470959,0.058082,0.529041,0.529041,2.731557,64,0.0013288349607562,-0.0,0.0,True,True,False,True
440,0.0,0.841345,0.0,1.0,-0.4,0.0,0.47749,0.47749,0.045021,1.0,1.0,3.524034,64,0.0637145548801933,-0.0,0.0,False,False,False,True
441,0.0,0.841345,0.0,1.0,-0.4,0.25,0.476133,0.476133,0.047734,0.880967,0.880967,3.323738,64,0.0505683218379956,-0.0,0.0,True,True,False,True
442,0.0,0.841345,0.0,1.0,-0.4,0.5,0.474613,0.474613,0.050774,0.762694,0.762694,3.124721,64,0.0358836313738869,-0.0,0.0,False,False,False,True
443,0.0,0.841345,0.0,1.0,-0.4,0.75,0.4729,0.4729,0.0542,0.645325,0.645325,2.927226,64,0.019396363387649,-0.0,0.0,True,True,False,True
444,0.0,0.841345,0.0,1.0,-0.4,1.0,0.470959,0.470959,0.058082,0.529041,0.529041,2.731557,64,0.0007862773390136,-0.0,0.0,True,True,False,True
445,0.0,0.841345,0.0,1.0,-0.2,0.0,0.47749,0.47749,0.045021,1.0,1.0,3.524034,64,0.0630975663367758,-0.0,0.0,False,False,False,True
446,0.0,0.841345,0.0,1.0,-0.2,0.25,0.476133,0.476133,0.047734,0.880967,0.880967,3.323738,64,0.049957432108976,-0.0,0.0,True,True,False,True
447,0.0,0.841345,0.0,1.0,-0.2,0.5,0.474613,0.474613,0.050774,0.762694,0.762694,3.124721,64,0.0352854233603365,-0.0,0.0,False,False,False,True
448,0.0,0.841345,0.0,1.0,-0.2,0.75,0.4729,0.4729,0.0542,0.645325,0.645325,2.927226,64,0.0188198138014811,-0.0,0.0,True,True,False,True
449,0.0,0.841345,0.0,1.0,-0.2,1.0,0.470959,0.470959,0.058082,0.529041,0.529041,2.731557,64,0.0002437197172709,-0.0,0.0,True,True,False,True
450,0.0,0.841345,0.0,1.0,-0.0,0.0,0.47749,0.47749,0.045021,1.0,1.0,3.524034,64,0.0624805777933583,-0.0,0.0,False,False,False,True
451,0.0,0.841345,0.0,1.0,-0.0,0.25,0.476133,0.476133,0.047734,0.880967,0.880967,3.323738,64,0.0493465423799563,-0.0,0.0,True,True,False,True
452,0.0,0.841345,0.0,1.0,-0.0,0.5,0.474613,0.474613,0.050774,0.762694,0.762694,3.124721,64,0.0346872153467861,-0.0,0.0,False,False,False,True
453,0.0,0.841345,0.0,1.0,-0.0,0.75,0.4729,0.4729,0.0542,0.645325,0.645325,2.927226,64,0.0182432642153133,-0.0,0.0,True,True,False,True
454,0.0,0.841345,0.0,1.0,-0.0,1.0,0.470959,0.470959,0.058082,0.529041,0.529041,2.731557,64,-0.0002988379044717,-0.0,0.0,True,True,False,False
455,0.0,0.841345,0.0,1.0,0.2,0.0,0.47749,0.47749,0.045021,1.0,1.0,3.524034,64,0.0618635892499408,-0.0,0.0,False,False,False,True
456,0.0,0.841345,0.0,1.0,0.2,0.25,0.476133,0.476133,0.047734,0.880967,0.880967,3.323738,64,0.0487356526509367,-0.0,0.0,True,True,False,True
457,0.0,0.841345,0.0,1.0,0.2,0.5,0.474613,0.474613,0.050774,0.762694,0.762694,3.124721,64,0.0340890073332357,-0.0,0.0,False,False,False,True
458,0.0,0.841345,0.0,1.0,0.2,0.75,0.4729,0.4729,0.0542,0.645325,0.645325,2.927226,64,0.0176667146291454,-0.0,0.0,True,True,False,True
459,0.0,0.841345,0.0,1.0,0.2,1.0,0.470959,0.470959,0.058082,0.529041,0.529041,2.731557,64,-0.0008413955262144,-0.0,0.0,True,True,False,False
460,0.0,0.841345,0.0,1.0,0.4,0.0,0.47749,0.47749,0.045021,1.0,1.0,3.524034,64,0.0612466007065233,-0.0,0.0,False,False,False,True
461,0.0,0.841345,0.0,1.0,0.4,0.25,0.476133,0.476133,0.047734,0.880967,0.880967,3.323738,64,0.0481247629219171,-0.0,0.0,True,True,False,True
462,0.0,0.841345,0.0,1.0,0.4,0.5,0.474613,0.474613,0.050774,0.762694,0.762694,3.124721,64,0.0334907993196853,-0.0,0.0,False,False,False,True
463,0.0,0.841345,0.0,1.0,0.4,0.75,0.4729,0.4729,0.0542,0.645325,0.645325,2.927226,64,0.0170901650429775,-0.0,0.0,True,True,False,True
464,0.0,0.841345,0.0,1.0,0.4,1.0,0.470959,0.470959,0.058082,0.529041,0.529041,2.731557,64,-0.0013839531479571,-0.0,0.0,True,True,False,False
465,0.0,0.841345,0.0,1.0,0.6,0.0,0.47749,0.47749,0.045021,1.0,1.0,3.524034,64,0.0606296121631058,-0.0,0.0,False,False,False,True
466,0.0,0.841345,0.0,1.0,0.6,0.25,0.476133,0.476133,0.047734,0.880967,0.880967,3.323738,64,0.0475138731928975,-0.0,0.0,True,True,False,True
467,0.0,0.841345,0.0,1.0,0.6,0.5,0.474613,0.474613,0.050774,0.762694,0.762694,3.124721,64,0.032892591306135,-0.0,0.0,False,False,False,True
468,0.0,0.841345,0.0,1.0,0.6,0.75,0.4729,0.4729,0.0542,0.645325,0.645325,2.927226,64,0.0165136154568097,-0.0,0.0,True,True,False,True
469,0.0,0.841345,0.0,1.0,0.6,1.0,0.470959,0.470959,0.058082,0.529041,0.529041,2.731557,64,-0.0019265107696998,-0.0,0.0,True,True,False,False
470,0.0,0.841345,0.0,1.0,0.8,0.0,0.47749,0.47749,0.045021,1.0,1.0,3.524034,64,0.0600126236196883,-0.0,0.0,False,False,False,True
471,0.0,0.841345,0.0,1.0,0.8,0.25,0.476133,0.476133,0.047734,0.880967,0.880967,3.323738,64,0.0469029834638778,-0.0,0.0,True,True,False,True
472,0.0,0.841345,0.0,1.0,0.8,0.5,0.474613,0.474613,0.050774,0.762694,0.762694,3.124721,64,0.0322943832925846,-0.0,0.0,False,False,False,True
473,0.0,0.841345,0.0,1.0,0.8,0.75,0.4729,0.4729,0.0542,0.645325,0.645325,2.927226,64,0.0159370658706418,-0.0,0.0,True,True,False,True
474,0.0,0.841345,0.0,1.0,0.8,1.0,0.470959,0.470959,0.058082,0.529041,0.529041,2.731557,64,-0.0024690683914425,-0.0,0.0,True,True,False,False
475,0.0,0.841345,0.0,1.0,1.0,0.0,0.47749,0.47749,0.045021,1.0,1.0,3.524034,64,0.0593956350762708,-0.0,0.0,False,False,False,True
476,0.0,0.841345,0.0,1.0,1.0,0.25,0.476133,0.476133,0.047734,0.880967,0.880967,3.323738,64,0.0462920937348582,-0.0,0.0,True,False,False,True
477,0.0,0.841345,0.0,1.0,1.0,0.5,0.474613,0.474613,0.050774,0.762694,0.762694,3.124721,64,0.0316961752790342,-0.0,0.0,False,False,False,True
478,0.0,0.841345,0.0,1.0,1.0,0.75,0.4729,0.4729,0.0542,0.645325,0.645325,2.927226,64,0.015360516284474,-0.0,0.0,True,False,False,True
479,0.0,0.841345,0.0,1.0,1.0,1.0,0.470959,0.470959,0.058082,0.529041,0.529041,2.731557,64,-0.0030116260131851,-0.0,0.0,True,False,False,False
480,0.0,0.97725,0.0,2.0,-2.0,0.0,0.497107,0.497107,0.005786,1.0,1.0,3.93175,64,0.0137320393201029,-0.0,0.0,False,True,False,True
481,0.0,0.97725,0.0,2.0,-2.0,0.25,0.496916,0.496916,0.006167,0.875771,0.875771,3.688944,64,0.0109994775644094,-0.0,0.0,False,True,False,True
482,0.0,0.97725,0.0,2.0,-2.0,0.5,0.496699,0.496699,0.006601,0.75165,0.75165,3.44635,64,0.0078847563626341,-0.0,0.0,False,True,False,True
483,0.0,0.97725,0.0,2.0,-2.0,0.75,0.49645,0.49645,0.007101,0.627663,0.627663,3.204016,64,0.0043024982578351,-0.0,0.0,False,False,False,True
484,0.0,0.97725,0.0,2.0,-2.0,1.0,0.49616,0.49616,0.007681,0.50384,0.50384,2.962006,64,0.0001399814780597,-0.0,0.0,False,False,False,True
485,0.0,0.97725,0.0,2.0,-1.8,0.0,0.497107,0.497107,0.005786,1.0,1.0,3.93175,64,0.0137161491300319,-0.0,0.0,True,True,False,True
486,0.0,0.97725,0.0,2.0,-1.8,0.25,0.496916,0.496916,0.006167,0.875771,0.875771,3.688944,64,0.0109836662695576,-0.0,0.0,True,True,False,True
487,0.0,0.97725,0.0,2.0,-1.8,0.5,0.496699,0.496699,0.006601,0.75165,0.75165,3.44635,64,0.0078692087407952,-0.0,0.0,True,True,False,True
488,0.0,0.97725,0.0,2.0,-1.8,0.75,0.49645,0.49645,0.007101,0.627663,0.627663,3.204016,64,0.0042874800052191,-0.0,0.0,False,False,False,True
489,0.0,0.97725,0.0,2.0,-1.8,1.0,0.49616,0.49616,0.007681,0.50384,0.50384,2.962006,64,0.0001258758180886,-0.0,0.0,False,False,False,True
490,0.0,0.97725,0.0,2.0,-1.6,0.0,0.497107,0.497107,0.005786,1.0,1.0,3.93175,64,0.0137002589399608,-0.0,0.0,True,True,False,True
491,0.0,0.97725,0.0,2.0,-1.6,0.25,0.496916,0.496916,0.006167,0.875771,0.875771,3.688944,64,0.0109678549747058,-0.0,0.0,True,True,False,True
492,0.0,0.97725,0.0,2.0,-1.6,0.5,0.496699,0.496699,0.006601,0.75165,0.75165,3.44635,64,0.0078536611189562,-0.0,0.0,True,True,False,True
493,0.0,0.97725,0.0,2.0,-1.6,0.75,0.49645,0.49645,0.007101,0.627663,0.627663,3.204016,64,0.0042724617526031,-0.0,0.0,False,False,False,True
494,0.0,0.97725,0.0,2.0,-1.6,1.0,0.49616,0.49616,0.007681,0.50384,0.50384,2.962006,64,0.0001117701581174,-0.0,0.0,False,False,False,True
495,0.0,0.97725,0.0,2.0,-1.4,0.0,0.497107,0.497107,0.005786,1.0,1.0,3.93175,64,0.0136843687498898,-0.0,0.0,True,True,False,True
496,0.0,0.97725,0.0,2.0,-1.4,0.25,0.496916,0.496916,0.006167,0.875771,0.875771,3.688944,64,0.010952043679854,-0.0,0.0,True,True,False,True
497,0.0,0.97725,0.0,2.0,-1.4,0.5,0.496699,0.496699,0.006601,0.75165,0.75165,3.44635,64,0.0078381134971172,-0.0,0.0,True,True,False,True
498,0.0,0.97725,0.0,2.0,-1.4,0.75,0.49645,0.49645,0.007101,0.627663,0.627663,3.204016,64,0.0042574434999871,-0.0,0.0,False,False,False,True
499,0.0,0.97725,0.0,2.0,-1.4,1.0,0.49616,0.49616,0.007681,0.50384,0.50384,2.962006,64,9.76644981463181e-05,-0.0,0.0,False,False,False,True
500,0.0,0.97725,0.0,2.0,-1.2,0.0,0.497107,0.497107,0.005786,1.0,1.0,3.93175,64,0.0136684785598188,-0.0,0.0,True,True,False,True
501,0.0,0.97725,0.0,2.0,-1.2,0.25,0.496916,0.496916,0.006167,0.875771,0.875771,3.688944,64,0.0109362323850022,-0.0,0.0,True,True,False,True
502,0.0,0.97725,0.0,2.0,-1.2,0.5,0.496699,0.496699,0.006601,0.75165,0.75165,3.44635,64,0.0078225658752782,-0.0,0.0,True,True,False,True
503,0.0,0.97725,0.0,2.0,-1.2,0.75,0.49645,0.49645,0.007101,0.627663,0.627663,3.204016,64,0.0042424252473711,-0.0,0.0,False,False,False,True
504,0.0,0.97725,0.0,2.0,-1.2,1.0,0.49616,0.49616,0.007681,0.50384,0.50384,2.962006,64,8.355883817515733e-05,-0.0,0.0,False,False,False,True
505,0.0,0.97725,0.0,2.0,-1.0,0.0,0.497107,0.497107,0.005786,1.0,1.0,3.93175,64,0.0136525883697478,-0.0,0.0,True,True,False,True
506,0.0,0.97725,0.0,2.0,-1.0,0.25,0.496916,0.496916,0.006167,0.875771,0.875771,3.688944,64,0.0109204210901504,-0.0,0.0,True,True,False,True
507,0.0,0.97725,0.0,2.0,-1.0,0.5,0.496699,0.496699,0.006601,0.75165,0.75165,3.44635,64,0.0078070182534392,-0.0,0.0,True,True,False,True
508,0.0,0.97725,0.0,2.0,-1.0,0.75,0.49645,0.49645,0.007101,0.627663,0.627663,3.204016,64,0.0042274069947552,-0.0,0.0,False,False,False,True
509,0.0,0.97725,0.0,2.0,-1.0,1.0,0.49616,0.49616,0.007681,0.50384,0.50384,2.962006,64,6.945317820400593e-05,-0.0,0.0,False,False,False,True
510,0.0,0.97725,0.0,2.0,-0.8,0.0,0.497107,0.497107,0.005786,1.0,1.0,3.93175,64,0.0136366981796768,-0.0,0.0,True,True,False,True
511,0.0,0.97725,0.0,2.0,-0.8,0.25,0.496916,0.496916,0.006167,0.875771,0.875771,3.688944,64,0.0109046097952986,-0.0,0.0,True,True,False,True
512,0.0,0.97725,0.0,2.0,-0.8,0.5,0.496699,0.496699,0.006601,0.75165,0.75165,3.44635,64,0.0077914706316002,-0.0,0.0,True,True,False,True
513,0.0,0.97725,0.0,2.0,-0.8,0.75,0.49645,0.49645,0.007101,0.627663,0.627663,3.204016,64,0.0042123887421392,-0.0,0.0,False,False,False,True
514,0.0,0.97725,0.0,2.0,-0.8,1.0,0.49616,0.49616,0.007681,0.50384,0.50384,2.962006,64,5.534751823285452e-05,-0.0,0.0,False,False,False,True
515,0.0,0.97725,0.0,2.0,-0.6,0.0,0.497107,0.497107,0.005786,1.0,1.0,3.93175,64,0.0136208079896058,-0.0,0.0,True,True,False,True
516,0.0,0.97725,0.0,2.0,-0.6,0.25,0.496916,0.496916,0.006167,0.875771,0.875771,3.688944,64,0.0108887985004468,-0.0,0.0,True,True,False,True
517,0.0,0.97725,0.0,2.0,-0.6,0.5,0.496699,0.496699,0.006601,0.75165,0.75165,3.44635,64,0.0077759230097612,-0.0,0.0,True,True,False,True
518,0.0,0.97725,0.0,2.0,-0.6,0.75,0.49645,0.49645,0.007101,0.627663,0.627663,3.204016,64,0.0041973704895232,-0.0,0.0,False,False,False,True
519,0.0,0.97725,0.0,2.0,-0.6,1.0,0.49616,0.49616,0.007681,0.50384,0.50384,2.962006,64,4.124185826169373e-05,-0.0,0.0,False,False,False,True
520,0.0,0.97725,0.0,2.0,-0.4,0.0,0.497107,0.497107,0.005786,1.0,1.0,3.93175,64,0.0136049177995347,-0.0,0.0,True,True,False,True
521,0.0,0.97725,0.0,2.0,-0.4,0.25,0.496916,0.496916,0.006167,0.875771,0.875771,3.688944,64,0.010872987205595,-0.0,0.0,True,True,False,True
522,0.0,0.97725,0.0,2.0,-0.4,0.5,0.496699,0.496699,0.006601,0.75165,0.75165,3.44635,64,0.0077603753879222,-0.0,0.0,True,True,False,True
523,0.0,0.97725,0.0,2.0,-0.4,0.75,0.49645,0.49645,0.007101,0.627663,0.627663,3.204016,64,0.0041823522369072,-0.0,0.0,False,False,False,True
524,0.0,0.97725,0.0,2.0,-0.4,1.0,0.49616,0.49616,0.007681,0.50384,0.50384,2.962006,64,2.7136198290542324e-05,-0.0,0.0,False,False,False,True
525,0.0,0.97725,0.0,2.0,-0.2,0.0,0.497107,0.497107,0.005786,1.0,1.0,3.93175,64,0.0135890276094637,-0.0,0.0,True,True,False,True
526,0.0,0.97725,0.0,2.0,-0.2,0.25,0.496916,0.496916,0.006167,0.875771,0.875771,3.688944,64,0.0108571759107432,-0.0,0.0,True,True,False,True
527,0.0,0.97725,0.0,2.0,-0.2,0.5,0.496699,0.496699,0.006601,0.75165,0.75165,3.44635,64,0.0077448277660833,-0.0,0.0,True,True,False,True
528,0.0,0.97725,0.0,2.0,-0.2,0.75,0.49645,0.49645,0.007101,0.627663,0.627663,3.204016,64,0.0041673339842912,-0.0,0.0,False,False,False,True
529,0.0,0.97725,0.0,2.0,-0.2,1.0,0.49616,0.49616,0.007681,0.50384,0.50384,2.962006,64,1.303053831938623e-05,-0.0,0.0,False,False,False,True
530,0.0,0.97725,0.0,2.0,-0.0,0.0,0.497107,0.497107,0.005786,1.0,1.0,3.93175,64,0.0135731374193927,-0.0,0.0,True,True,False,True
531,0.0,0.97725,0.0,2.0,-0.0,0.25,0.496916,0.496916,0.006167,0.875771,0.875771,3.688944,64,0.0108413646158914,-0.0,0.0,True,True,False,True
532,0.0,0.97725,0.0,2.0,-0.0,0.5,0.496699,0.496699,0.006601,0.75165,0.75165,3.44635,64,0.0077292801442443,-0.0,0.0,True,True,False,True
533,0.0,0.97725,0.0,2.0,-0.0,0.75,0.49645,0.49645,0.007101,0.627663,0.627663,3.204016,64,0.0041523157316753,-0.0,0.0,False,False,False,True
534,0.0,0.97725,0.0,2.0,-0.0,1.0,0.49616,0.49616,0.007681,0.50384,0.50384,2.962006,64,-1.075121651769865e-06,-0.0,0.0,False,False,False,False
535,0.0,0.97725,0.0,2.0,0.2,0.0,0.497107,0.497107,0.005786,1.0,1.0,3.93175,64,0.0135572472293217,-0.0,0.0,True,True,False,True
536,0.0,0.97725,0.0,2.0,0.2,0.25,0.496916,0.496916,0.006167,0.875771,0.875771,3.688944,64,0.0108255533210396,-0.0,0.0,True,True,False,True
537,0.0,0.97725,0.0,2.0,0.2,0.5,0.496699,0.496699,0.006601,0.75165,0.75165,3.44635,64,0.0077137325224053,-0.0,0.0,True,True,False,True
538,0.0,0.97725,0.0,2.0,0.2,0.75,0.49645,0.49645,0.007101,0.627663,0.627663,3.204016,64,0.0041372974790593,-0.0,0.0,False,False,False,True
539,0.0,0.97725,0.0,2.0,0.2,1.0,0.49616,0.49616,0.007681,0.50384,0.50384,2.962006,64,-1.518078162292596e-05,-0.0,0.0,False,False,False,False
540,0.0,0.97725,0.0,2.0,0.4,0.0,0.497107,0.497107,0.005786,1.0,1.0,3.93175,64,0.0135413570392507,-0.0,0.0,True,True,False,True
541,0.0,0.97725,0.0,2.0,0.4,0.25,0.496916,0.496916,0.006167,0.875771,0.875771,3.688944,64,0.0108097420261878,-0.0,0.0,True,True,False,True
542,0.0,0.97725,0.0,2.0,0.4,0.5,0.496699,0.496699,0.006601,0.75165,0.75165,3.44635,64,0.0076981849005663,-0.0,0.0,True,True,False,True
543,0.0,0.97725,0.0,2.0,0.4,0.75,0.49645,0.49645,0.007101,0.627663,0.627663,3.204016,64,0.0041222792264433,-0.0,0.0,False,False,False,True
544,0.0,0.97725,0.0,2.0,0.4,1.0,0.49616,0.49616,0.007681,0.50384,0.50384,2.962006,64,-2.928644159408205e-05,-0.0,0.0,False,False,False,False
545,0.0,0.97725,0.0,2.0,0.6,0.0,0.497107,0.497107,0.005786,1.0,1.0,3.93175,64,0.0135254668491797,-0.0,0.0,True,True,False,True
546,0.0,0.97725,0.0,2.0,0.6,0.25,0.496916,0.496916,0.006167,0.875771,0.875771,3.688944,64,0.010793930731336,-0.0,0.0,True,True,False,True
547,0.0,0.97725,0.0,2.0,0.6,0.5,0.496699,0.496699,0.006601,0.75165,0.75165,3.44635,64,0.0076826372787273,-0.0,0.0,True,True,False,True
548,0.0,0.97725,0.0,2.0,0.6,0.75,0.49645,0.49645,0.007101,0.627663,0.627663,3.204016,64,0.0041072609738273,-0.0,0.0,False,False,False,True
549,0.0,0.97725,0.0,2.0,0.6,1.0,0.49616,0.49616,0.007681,0.50384,0.50384,2.962006,64,-4.33921015652358e-05,-0.0,0.0,False,False,False,False
550,0.0,0.97725,0.0,2.0,0.8,0.0,0.497107,0.497107,0.005786,1.0,1.0,3.93175,64,0.0135095766591086,-0.0,0.0,True,True,False,True
551,0.0,0.97725,0.0,2.0,0.8,0.25,0.496916,0.496916,0.006167,0.875771,0.875771,3.688944,64,0.0107781194364842,-0.0,0.0,True,True,False,True
552,0.0,0.97725,0.0,2.0,0.8,0.5,0.496699,0.496699,0.006601,0.75165,0.75165,3.44635,64,0.0076670896568883,-0.0,0.0,True,True,False,True
553,0.0,0.97725,0.0,2.0,0.8,0.75,0.49645,0.49645,0.007101,0.627663,0.627663,3.204016,64,0.0040922427212113,-0.0,0.0,False,False,False,True
554,0.0,0.97725,0.0,2.0,0.8,1.0,0.49616,0.49616,0.007681,0.50384,0.50384,2.962006,64,-5.74977615363919e-05,-0.0,0.0,False,False,False,False
555,0.0,0.97725,0.0,2.0,1.0,0.0,0.497107,0.497107,0.005786,1.0,1.0,3.93175,64,0.0134936864690376,-0.0,0.0,True,False,False,True
556,0.0,0.97725,0.0,2.0,1.0,0.25,0.496916,0.496916,0.006167,0.875771,0.875771,3.688944,64,0.0107623081416324,-0.0,0.0,True,False,False,True
557,0.0,0.97725,0.0,2.0,1.0,0.5,0.496699,0.496699,0.006601,0.75165,0.75165,3.44635,64,0.0076515420350493,-0.0,0.0,True,False,False,True
558,0.0,0.97725,0.0,2.0,1.0,0.75,0.49645,0.49645,0.007101,0.627663,0.627663,3.204016,64,0.0040772244685954,-0.0,0.0,False,False,False,True
559,0.0,0.97725,0.0,2.0,1.0,1.0,0.49616,0.49616,0.007681,0.50384,0.50384,2.962006,64,-7.1603421507548e-05,-0.0,0.0,False,False,False,False
560,0.841344,0.158655,3.0,2.0,-2.0,0.0,0.5,0.5,0.0,1.0,1.0,2.31731,64,6.415712678582362e-07,0.0,0.0,False,False,False,True
561,0.841344,0.158655,3.0,2.0,-2.0,0.25,0.5,0.5,0.0,0.875,0.875,2.172478,64,-0.0139219083854094,0.0,0.0,False,False,True,False
562,0.841344,0.158655,3.0,2.0,-2.0,0.5,0.5,0.5,0.0,0.75,0.75,2.027647,64,-0.0298333812986924,0.0,0.0,False,False,True,False
563,0.841344,0.158655,3.0,2.0,-2.0,0.75,0.5,0.5,0.0,0.625,0.625,1.882815,64,-0.0481927818160478,0.0,0.0,False,False,True,False
564,0.841344,0.158655,3.0,2.0,-2.0,1.0,0.5,0.5,0.0,0.5,0.5,1.737983,64,-0.0696120841802332,0.0,0.0,False,False,True,False
565,0.841344,0.158655,3.0,2.0,-1.8,0.0,0.5,0.5,0.0,1.0,1.0,2.31731,64,6.415712678582362e-07,0.0,0.0,True,False,False,True
566,0.841344,0.158655,3.0,2.0,-1.8,0.25,0.5,0.5,0.0,0.875,0.875,2.172478,64,-0.0139219083854094,0.0,0.0,True,False,True,False
567,0.841344,0.158655,3.0,2.0,-1.8,0.5,0.5,0.5,0.0,0.75,0.75,2.027647,64,-0.0298333812986924,0.0,0.0,True,False,True,False
568,0.841344,0.158655,3.0,2.0,-1.8,0.75,0.5,0.5,0.0,0.625,0.625,1.882815,64,-0.0481927818160478,0.0,0.0,True,False,True,False
569,0.841344,0.158655,3.0,2.0,-1.8,1.0,0.5,0.5,0.0,0.5,0.5,1.737983,64,-0.0696120841802332,0.0,0.0,True,False,True,False
570,0.841344,0.158655,3.0,2.0,-1.6,0.0,0.5,0.5,0.0,1.0,1.0,2.31731,64,6.415712678582362e-07,0.0,0.0,True,False,False,True
571,0.841344,0.158655,3.0,2.0,-1.6,0.25,0.5,0.5,0.0,0.875,0.875,2.172478,64,-0.0139219083854094,0.0,0.0,True,False,True,False
572,0.841344,0.158655,3.0,2.0,-1.6,0.5,0.5,0.5,0.0,0.75,0.75,2.027647,64,-0.0298333812986924,0.0,0.0,True,False,True,False
573,0.841344,0.158655,3.0,2.0,-1.6,0.75,0.5,0.5,0.0,0.625,0.625,1.882815,64,-0.0481927818160478,0.0,0.0,True,False,True,False
574,0.841344,0.158655,3.0,2.0,-1.6,1.0,0.5,0.5,0.0,0.5,0.5,1.737983,64,-0.0696120841802332,0.0,0.0,True,False,True,False
575,0.841344,0.158655,3.0,2.0,-1.4,0.0,0.5,0.5,0.0,1.0,1.0,2.31731,64,6.415712678582362e-07,0.0,0.0,True,False,False,True
576,0.841344,0.158655,3.0,2.0,-1.4,0.25,0.5,0.5,0.0,0.875,0.875,2.172478,64,-0.0139219083854094,0.0,0.0,True,False,True,False
577,0.841344,0.158655,3.0,2.0,-1.4,0.5,0.5,0.5,0.0,0.75,0.75,2.027646,64,-0.029833396012001,0.0,0.0,True,False,True,False
578,0.841344,0.158655,3.0,2.0,-1.4,0.75,0.5,0.5,0.0,0.625,0.625,1.882815,64,-0.0481927818160478,0.0,0.0,True,False,True,False
579,0.841344,0.158655,3.0,2.0,-1.4,1.0,0.5,0.5,0.0,0.5,0.5,1.737983,64,-0.0696120841802332,0.0,0.0,True,False,True,False
580,0.841344,0.158655,3.0,2.0,-1.2,0.0,0.5,0.5,0.0,1.0,1.0,2.31731,64,6.415712678582362e-07,0.0,0.0,True,False,False,True
581,0.841344,0.158655,3.0,2.0,-1.2,0.25,0.5,0.5,0.0,0.875,0.875,2.172478,64,-0.0139219083854094,0.0,0.0,True,False,True,False
582,0.841344,0.158655,3.0,2.0,-1.2,0.5,0.5,0.5,0.0,0.75,0.75,2.027646,64,-0.029833396012001,0.0,0.0,True,False,True,False
583,0.841344,0.158655,3.0,2.0,-1.2,0.75,0.5,0.5,0.0,0.625,0.625,1.882815,64,-0.0481927818160478,0.0,0.0,True,False,True,False
584,0.841344,0.158655,3.0,2.0,-1.2,1.0,0.5,0.5,0.0,0.5,0.5,1.737983,64,-0.0696120841802332,0.0,0.0,True,False,True,False
585,0.841344,0.158655,3.0,2.0,-1.0,0.0,0.5,0.5,0.0,1.0,1.0,2.31731,64,6.415712678582362e-07,0.0,0.0,True,False,False,True
586,0.841344,0.158655,3.0,2.0,-1.0,0.25,0.5,0.5,0.0,0.875,0.875,2.172478,64,-0.0139219083854094,0.0,0.0,True,False,True,False
587,0.841344,0.158655,3.0,2.0,-1.0,0.5,0.5,0.5,0.0,0.75,0.75,2.027646,64,-0.029833396012001,0.0,0.0,True,False,True,False
588,0.841344,0.158655,3.0,2.0,-1.0,0.75,0.5,0.5,0.0,0.625,0.625,1.882815,64,-0.0481927818160478,0.0,0.0,True,False,True,False
589,0.841344,0.158655,3.0,2.0,-1.0,1.0,0.5,0.5,0.0,0.5,0.5,1.737983,64,-0.0696120841802332,0.0,0.0,True,False,True,False
590,0.841344,0.158655,3.0,2.0,-0.8,0.0,0.5,0.5,0.0,1.0,1.0,2.31731,64,6.415712678582362e-07,0.0,0.0,True,False,False,True
591,0.841344,0.158655,3.0,2.0,-0.8,0.25,0.5,0.5,0.0,0.875,0.875,2.172478,64,-0.0139219083854094,0.0,0.0,True,False,True,False
592,0.841344,0.158655,3.0,2.0,-0.8,0.5,0.5,0.5,0.0,0.75,0.75,2.027646,64,-0.029833396012001,0.0,0.0,True,False,True,False
